stock_code,stock_name,industry,source,review_priority,review_industry,review_note
603608,天创时尚,纺织服饰,deepseek,2,纺织服饰,
603665,康隆达,纺织服饰,deepseek,2,纺织服饰,
603839,安正时尚,纺织服饰,deepseek,2,纺织服饰,
603889,新澳股份,纺织服饰,deepseek,2,纺织服饰,
603900,莱绅通灵,纺织服饰,deepseek,2,纺织服饰,
603908,牧高笛,纺织服饰,deepseek,2,纺织服饰,
605003,众望布艺,纺织服饰,deepseek,2,纺织服饰,
605055,迎丰股份,纺织服饰,deepseek,2,纺织服饰,
605138,盛泰集团,纺织服饰,deepseek,2,纺织服饰,
605189,富春染织,纺织服饰,deepseek,2,纺织服饰,
000009,中国宝安,综合,deepseek,2,综合,
000509,华塑控股,综合,deepseek,2,综合,
000632,ST三木,综合,deepseek,2,综合,
600051,宁波联合,综合,deepseek,2,综合,
600052,东望时代,综合,deepseek,2,综合,
600615,鑫源智造,综合,deepseek,2,综合,
600770,综艺股份,综合,deepseek,2,综合,
600805,悦达投资,综合,deepseek,2,综合,
003006,百亚股份,美容护理,deepseek,2,美容护理,
300896,爱美客,美容护理,deepseek,2,美容护理,
300955,嘉亨家化,美容护理,deepseek,2,美容护理,
300957,贝泰妮,美容护理,deepseek,2,美容护理,
301108,洁雅股份,美容护理,deepseek,2,美容护理,
600315,上海家化,美容护理,deepseek,2,美容护理,
603605,珀莱雅,美容护理,deepseek,2,美容护理,
603630,拉芳家化,美容护理,deepseek,2,美容护理,
000032,深桑达Ａ,计算机,deepseek,2,计算机,
000066,中国长城,计算机,deepseek,2,计算机,
000409,云鼎科技,计算机,deepseek,2,计算机,
000815,美利云,计算机,deepseek,2,计算机,
000938,紫光股份,计算机,deepseek,2,计算机,
000977,浪潮信息,计算机,deepseek,2,计算机,
002153,石基信息,计算机,deepseek,2,计算机,
002180,奔图科技,计算机,deepseek,2,计算机,
002195,岩山科技,计算机,deepseek,2,计算机,
002212,天融信,计算机,deepseek,2,计算机,
002232,启明信息,计算机,deepseek,2,计算机,
002261,拓维信息,计算机,deepseek,2,计算机,
002296,辉煌科技,计算机,deepseek,2,计算机,
002298,中电鑫龙,计算机,deepseek,2,计算机,
002316,亚联发展,计算机,deepseek,2,计算机,
002530,金财互联,计算机,deepseek,2,计算机,
002609,捷顺科技,计算机,deepseek,2,计算机,
002642,荣联科技,计算机,deepseek,2,计算机,
002649,博彦科技,计算机,deepseek,2,计算机,
002777,久远银海,计算机,deepseek,2,计算机,
002987,京北方,计算机,deepseek,2,计算机,
300017,网宿科技,计算机,deepseek,2,计算机,
300033,同花顺,计算机,deepseek,2,计算机,
300047,天源迪科,计算机,deepseek,2,计算机,
300051,琏升科技,计算机,deepseek,2,计算机,
300075,数字政通,计算机,deepseek,2,计算机,
300079,数码视讯,计算机,deepseek,2,计算机,
300166,东方国信,计算机,deepseek,2,计算机,
300170,汉得信息,计算机,deepseek,2,计算机,
300212,*ST易录,计算机,deepseek,2,计算机,
300288,朗玛信息,计算机,deepseek,2,计算机,
300290,荣科科技,计算机,deepseek,2,计算机,
300311,ST任子行,计算机,deepseek,2,计算机,
300324,旋极信息,计算机,deepseek,2,计算机,
300344,,计算机,deepseek,2,计算机,
300352,ST信源,计算机,deepseek,2,计算机,
300353,东土科技,计算机,deepseek,2,计算机,
300366,ST创意,计算机,deepseek,2,计算机,
300369,绿盟科技,计算机,deepseek,2,计算机,
300377,赢时胜,计算机,deepseek,2,计算机,
300378,鼎捷数智,计算机,deepseek,2,计算机,
300380,安硕信息,计算机,deepseek,2,计算机,
300383,光环新网,计算机,deepseek,2,计算机,
300440,运达科技,计算机,deepseek,2,计算机,
300442,润泽科技,计算机,deepseek,2,计算机,
300451,创业慧康,计算机,deepseek,2,计算机,
300454,深信服,计算机,deepseek,2,计算机,
300465,高伟达,计算机,deepseek,2,计算机,
300468,四方精创,计算机,deepseek,2,计算机,
300496,中科创达,计算机,deepseek,2,计算机,
300523,辰安科技,计算机,deepseek,2,计算机,
300532,今天国际,计算机,deepseek,2,计算机,
300546,雄帝科技,计算机,deepseek,2,计算机,
300552,万集科技,计算机,deepseek,2,计算机,
300598,诚迈科技,计算机,deepseek,2,计算机,
300609,汇纳科技,计算机,deepseek,2,计算机,
300659,中孚信息,计算机,deepseek,2,计算机,
300678,中科信息,计算机,deepseek,2,计算机,
300682,朗新科技,计算机,deepseek,2,计算机,
300730,科创信息,计算机,deepseek,2,计算机,
300738,奥飞数据,计算机,deepseek,2,计算机,
300766,每日互动,计算机,deepseek,2,计算机,
300771,智莱科技,计算机,deepseek,2,计算机,
300803,指南针,计算机,deepseek,2,计算机,
300830,金现代,计算机,deepseek,2,计算机,
301042,安联锐视,计算机,deepseek,2,计算机,
301085,亚康股份,计算机,deepseek,2,计算机,
301117,佳缘科技,计算机,deepseek,2,计算机,
301153,中科江南,计算机,deepseek,2,计算机,
301208,中亦科技,计算机,deepseek,2,计算机,
301236,软通动力,计算机,deepseek,2,计算机,
301269,华大九天,计算机,deepseek,2,计算机,
301270,汉仪股份,计算机,deepseek,2,计算机,
301275,汉朔科技,计算机,deepseek,2,计算机,
301316,慧博云通,计算机,deepseek,2,计算机,
301339,通行宝,计算机,deepseek,2,计算机,
301396,宏景科技,计算机,deepseek,2,计算机,
301503,智迪科技,计算机,deepseek,2,计算机,
301556,托普云农,计算机,deepseek,2,计算机,
600100,同方股份,计算机,deepseek,2,计算机,
600288,大恒科技,计算机,deepseek,2,计算机,
600410,华胜天成,计算机,deepseek,2,计算机,
600446,金证股份,计算机,deepseek,2,计算机,
600455,博通股份,计算机,deepseek,2,计算机,
600476,*ST湘邮,计算机,deepseek,2,计算机,
600571,信雅达,计算机,deepseek,2,计算机,
600588,用友网络,计算机,deepseek,2,计算机,
600589,大位科技,计算机,deepseek,2,计算机,
600728,佳都科技,计算机,deepseek,2,计算机,
600730,*ST高科,计算机,deepseek,2,计算机,
600734,*ST实达,计算机,deepseek,2,计算机,
600797,浙大网新,计算机,deepseek,2,计算机,
600850,电科数字,计算机,deepseek,2,计算机,
601360,三六零,计算机,deepseek,2,计算机,
603019,中科曙光,计算机,deepseek,2,计算机,
603039,DR泛微网,计算机,deepseek,2,计算机,
603106,恒银科技,计算机,deepseek,2,计算机,
603189,*ST网达,计算机,deepseek,2,计算机,
603496,恒为科技,计算机,deepseek,2,计算机,
603508,XD思维列,计算机,deepseek,2,计算机,
603516,淳中科技,计算机,deepseek,2,计算机,
603859,能科科技,计算机,deepseek,2,计算机,
688038,中科通达,计算机,deepseek,2,计算机,
688111,金山办公,计算机,deepseek,2,计算机,
688152,麒麟信安,计算机,deepseek,2,计算机,
688168,安博通,计算机,deepseek,2,计算机,
688246,嘉和美康,计算机,deepseek,2,计算机,
688296,和达科技,计算机,deepseek,2,计算机,
688365,光云科技,计算机,deepseek,2,计算机,
688489,三未信安,计算机,deepseek,2,计算机,
688692,达梦数据,计算机,deepseek,2,计算机,
000812,陕西金叶,轻工制造,deepseek,2,轻工制造,
001206,依依股份,轻工制造,deepseek,2,轻工制造,
001211,双枪科技,轻工制造,deepseek,2,轻工制造,
001221,悍高集团,轻工制造,deepseek,2,轻工制造,
001238,浙江正特,轻工制造,deepseek,2,轻工制造,
001279,强邦新材,轻工制造,deepseek,2,轻工制造,
001356,富岭股份,轻工制造,deepseek,2,轻工制造,
001368,通达创智,轻工制造,deepseek,2,轻工制造,
002012,凯恩股份,轻工制造,deepseek,2,轻工制造,
002014,永新股份,轻工制造,deepseek,2,轻工制造,
002117,东港股份,轻工制造,deepseek,2,轻工制造,
002247,聚力文化,轻工制造,deepseek,2,轻工制造,
002303,美盈森,轻工制造,deepseek,2,轻工制造,
002489,浙江永强,轻工制造,deepseek,2,轻工制造,
002521,齐峰新材,轻工制造,deepseek,2,轻工制造,
002565,顺灏股份,轻工制造,deepseek,2,轻工制造,
002572,索菲亚,轻工制造,deepseek,2,轻工制造,
002599,盛通股份,轻工制造,deepseek,2,轻工制造,
002615,哈尔斯,轻工制造,deepseek,2,轻工制造,
002752,昇兴股份,轻工制造,deepseek,2,轻工制造,
002831,裕同科技,轻工制造,deepseek,2,轻工制造,
002836,新宏泽,轻工制造,deepseek,2,轻工制造,
002846,英联股份,轻工制造,deepseek,2,轻工制造,
002951,金时科技,轻工制造,deepseek,2,轻工制造,
003003,天元股份,轻工制造,deepseek,2,轻工制造,
003011,海象新材,轻工制造,deepseek,2,轻工制造,
300616,尚品宅配,轻工制造,deepseek,2,轻工制造,
300640,德艺文创,轻工制造,deepseek,2,轻工制造,
300703,创源股份,轻工制造,deepseek,2,轻工制造,
300729,乐歌股份,轻工制造,deepseek,2,轻工制造,
300749,顶固集创,轻工制造,deepseek,2,轻工制造,
300883,龙利得,轻工制造,deepseek,2,轻工制造,
301004,嘉益股份,轻工制造,deepseek,2,轻工制造,
301062,上海艾录,轻工制造,deepseek,2,轻工制造,
301113,雅艺科技,轻工制造,deepseek,2,轻工制造,
301376,致欧科技,轻工制造,deepseek,2,轻工制造,
600076,康欣新材,轻工制造,deepseek,2,轻工制造,
600103,青山纸业,轻工制造,deepseek,2,轻工制造,
600210,紫江企业,轻工制造,deepseek,2,轻工制造,
600235,民丰特纸,轻工制造,deepseek,2,轻工制造,
600337,ST美克,轻工制造,deepseek,2,轻工制造,
600356,恒丰纸业,轻工制造,deepseek,2,轻工制造,
600433,冠豪高新,轻工制造,deepseek,2,轻工制造,
600567,山鹰国际,轻工制造,deepseek,2,轻工制造,
600793,宜宾纸业,轻工制造,deepseek,2,轻工制造,
601515,衢州东峰,轻工制造,deepseek,2,轻工制造,
603008,ST喜临门,轻工制造,deepseek,2,轻工制造,
603022,新通联,轻工制造,deepseek,2,轻工制造,
603058,永吉股份,轻工制造,deepseek,2,轻工制造,
603208,江山欧派,轻工制造,deepseek,2,轻工制造,
603272,*ST联翔,轻工制造,deepseek,2,轻工制造,
603313,梦百合,轻工制造,deepseek,2,轻工制造,
603429,*ST集友,轻工制造,deepseek,2,轻工制造,
603600,永艺股份,轻工制造,deepseek,2,轻工制造,
603610,麒盛科技,轻工制造,deepseek,2,轻工制造,
603733,仙鹤股份,轻工制造,deepseek,2,轻工制造,
603899,晨光股份,轻工制造,deepseek,2,轻工制造,
605099,共创草坪,轻工制造,deepseek,2,轻工制造,
605268,王力安防,轻工制造,deepseek,2,轻工制造,
605377,华旺科技,轻工制造,deepseek,2,轻工制造,
000070,特发信息,通信,deepseek,2,通信,
000889,中嘉博创,通信,deepseek,2,通信,
002017,东信和平,通信,deepseek,2,通信,
002093,国脉科技,通信,deepseek,2,通信,
002123,梦网科技,通信,deepseek,2,通信,
002194,武汉凡谷,通信,deepseek,2,通信,
002491,通鼎互联,通信,deepseek,2,通信,
002792,通宇通讯,通信,deepseek,2,通信,
002897,意华股份,通信,deepseek,2,通信,
300025,华星创业,通信,deepseek,2,通信,
300308,中际旭创,通信,deepseek,2,通信,
300502,新易盛,通信,deepseek,2,通信,
300548,长芯博创,通信,deepseek,2,通信,
300560,中富通,通信,deepseek,2,通信,
300565,科信技术,通信,deepseek,2,通信,
300570,太辰光,通信,deepseek,2,通信,
300620,光库科技,通信,deepseek,2,通信,
300627,华测导航,通信,deepseek,2,通信,
300628,亿联网络,通信,deepseek,2,通信,
301165,锐捷网络,通信,deepseek,2,通信,
301205,联特科技,通信,deepseek,2,通信,
600050,中国联通,通信,deepseek,2,通信,
600105,永鼎股份,通信,deepseek,2,通信,
600487,亨通光电,通信,deepseek,2,通信,
600522,中天科技,通信,deepseek,2,通信,
600775,南京熊猫,通信,deepseek,2,通信,
600941,中国移动,通信,deepseek,2,通信,
603042,华脉科技,通信,deepseek,2,通信,
603083,剑桥科技,通信,deepseek,2,通信,
603118,共进股份,通信,deepseek,2,通信,
603421,鼎信通讯,通信,deepseek,2,通信,
603703,盛洋科技,通信,deepseek,2,通信,
688027,国盾量子,通信,deepseek,2,通信,
688159,有方科技,通信,deepseek,2,通信,
000761,本钢板材,钢铁,deepseek,2,钢铁,
000778,新兴铸管,钢铁,deepseek,2,钢铁,
000825,太钢不锈,钢铁,deepseek,2,钢铁,
000898,鞍钢股份,钢铁,deepseek,2,钢铁,
000959,首钢股份,钢铁,deepseek,2,钢铁,
002225,濮耐股份,钢铁,deepseek,2,钢铁,
002443,金洲管道,钢铁,deepseek,2,钢铁,
300881,盛德鑫泰,钢铁,deepseek,2,钢铁,
301160,翔楼新材,钢铁,deepseek,2,钢铁,
600010,包钢股份,钢铁,deepseek,2,钢铁,
600019,宝钢股份,钢铁,deepseek,2,钢铁,
600126,杭钢股份,钢铁,deepseek,2,钢铁,
600231,凌钢股份,钢铁,deepseek,2,钢铁,
600282,南钢股份,钢铁,deepseek,2,钢铁,
600295,鄂尔多斯,钢铁,deepseek,2,钢铁,
600307,酒钢宏兴,钢铁,deepseek,2,钢铁,
600516,方大炭素,钢铁,deepseek,2,钢铁,
600581,*ST八钢,钢铁,deepseek,2,钢铁,
600782,新钢股份,钢铁,deepseek,2,钢铁,
600808,马钢股份,钢铁,deepseek,2,钢铁,
601003,柳钢股份,钢铁,deepseek,2,钢铁,
601686,友发集团,钢铁,deepseek,2,钢铁,
002839,张家港行,银行,deepseek,2,银行,
601077,渝农商行,银行,deepseek,2,银行,
601825,沪农商行,银行,deepseek,2,银行,
000166,申万宏源,非银金融,deepseek,2,非银金融,
000415,渤海租赁,非银金融,deepseek,2,非银金融,
000532,华金资本,非银金融,deepseek,2,非银金融,
000617,中油资本,非银金融,deepseek,2,非银金融,
000987,越秀资本,非银金融,deepseek,2,非银金融,
002423,中粮资本,非银金融,deepseek,2,非银金融,
300059,东方财富,非银金融,deepseek,2,非银金融,
600053,*ST九鼎,非银金融,deepseek,2,非银金融,
600061,国投资本,非银金融,deepseek,2,非银金融,
600095,湘财股份,非银金融,deepseek,2,非银金融,
600120,浙江东方,非银金融,deepseek,2,非银金融,
600155,华创云信,非银金融,deepseek,2,非银金融,
600318,新力金融,非银金融,deepseek,2,非银金融,
600390,五矿资本,非银金融,deepseek,2,非银金融,
600517,国网英大,非银金融,deepseek,2,非银金融,
600621,华鑫股份,非银金融,deepseek,2,非银金融,
600643,爱建集团,非银金融,deepseek,2,非银金融,
600739,辽宁成大,非银金融,deepseek,2,非银金融,
600864,哈投股份,非银金融,deepseek,2,非银金融,
600901,江苏金租,非银金融,deepseek,2,非银金融,
601066,中信建投,非银金融,deepseek,2,非银金融,
601211,国泰海通,非银金融,deepseek,2,非银金融,
601318,中国平安,非银金融,deepseek,2,非银金融,
601319,中国人保,非银金融,deepseek,2,非银金融,
601601,中国太保,非银金融,deepseek,2,非银金融,
601881,中国银河,非银金融,deepseek,2,非银金融,
000895,双汇发展,食品饮料,deepseek,2,食品饮料,
001215,千味央厨,食品饮料,deepseek,2,食品饮料,
002186,全 聚 德,食品饮料,deepseek,2,食品饮料,
002286,保龄宝,食品饮料,deepseek,2,食品饮料,
002329,皇氏集团,食品饮料,deepseek,2,食品饮料,
002330,得利斯,食品饮料,deepseek,2,食品饮料,
002495,佳隆股份,食品饮料,deepseek,2,食品饮料,
002570,贝因美,食品饮料,deepseek,2,食品饮料,
002582,好想你,食品饮料,deepseek,2,食品饮料,
002626,金达威,食品饮料,deepseek,2,食品饮料,
002695,煌上煌,食品饮料,deepseek,2,食品饮料,
002719,ST麦趣,食品饮料,deepseek,2,食品饮料,
002852,道道全,食品饮料,deepseek,2,食品饮料,
300146,汤臣倍健,食品饮料,deepseek,2,食品饮料,
300741,华宝股份,食品饮料,deepseek,2,食品饮料,
300783,三只松鼠,食品饮料,deepseek,2,食品饮料,
300898,熊猫乳品,食品饮料,deepseek,2,食品饮料,
600059,古越龙山,食品饮料,deepseek,2,食品饮料,
600073,光明肉业,食品饮料,deepseek,2,食品饮料,
600084,*ST尼雅,食品饮料,deepseek,2,食品饮料,
600186,莲花控股,食品饮料,deepseek,2,食品饮料,
600189,泉阳泉,食品饮料,deepseek,2,食品饮料,
600197,伊力特,食品饮料,deepseek,2,食品饮料,
600298,安琪酵母,食品饮料,deepseek,2,食品饮料,
600300,维维股份,食品饮料,deepseek,2,食品饮料,
600429,三元股份,食品饮料,deepseek,2,食品饮料,
600519,贵州茅台,食品饮料,deepseek,2,食品饮料,
600543,*ST莫高,食品饮料,deepseek,2,食品饮料,
600616,金枫酒业,食品饮料,deepseek,2,食品饮料,
600779,水井坊,食品饮料,deepseek,2,食品饮料,
600866,星湖科技,食品饮料,deepseek,2,食品饮料,
600872,中炬高新,食品饮料,deepseek,2,食品饮料,
600929,雪天盐业,食品饮料,deepseek,2,食品饮料,
601579,会稽山,食品饮料,deepseek,2,食品饮料,
603043,广州酒家,食品饮料,deepseek,2,食品饮料,
603156,养元饮品,食品饮料,deepseek,2,食品饮料,
603237,五芳斋,食品饮料,deepseek,2,食品饮料,
603288,海天味业,食品饮料,deepseek,2,食品饮料,
603589,口子窖,食品饮料,deepseek,2,食品饮料,
603711,香飘飘,食品饮料,deepseek,2,食品饮料,
603719,良品铺子,食品饮料,deepseek,2,食品饮料,
603755,日辰股份,食品饮料,deepseek,2,食品饮料,
603779,威龙股份,食品饮料,deepseek,2,食品饮料,
603886,元祖股份,食品饮料,deepseek,2,食品饮料,
605198,安德利,食品饮料,deepseek,2,食品饮料,
000089,深圳机场,交通运输,rule,0,交通运输,
002928,华夏航空,交通运输,rule,0,交通运输,
300581,晨曦航空,交通运输,rule,0,交通运输,
300900,广联航空,交通运输,rule,0,交通运输,
600004,白云机场,交通运输,rule,0,交通运输,
600009,上海机场,交通运输,rule,0,交通运输,
600029,南方航空,交通运输,rule,0,交通运输,
600125,铁龙物流,交通运输,rule,0,交通运输,
600316,洪都航空,交通运输,rule,0,交通运输,
600368,五洲交通,交通运输,rule,0,交通运输,
600515,海南机场,交通运输,rule,0,交通运输,
600603,广汇物流,交通运输,rule,0,交通运输,
600611,大众交通,交通运输,rule,0,交通运输,
600798,宁波海运,交通运输,rule,0,交通运输,
601006,大秦铁路,交通运输,rule,0,交通运输,
601021,春秋航空,交通运输,rule,0,交通运输,
601022,宁波远洋,交通运输,rule,0,交通运输,
601083,锦江航运,交通运输,rule,0,交通运输,
601333,广深铁路,交通运输,rule,0,交通运输,
603128,华贸物流,交通运输,rule,0,交通运输,
603565,中谷物流,交通运输,rule,0,交通运输,
603569,长久物流,交通运输,rule,0,交通运输,
603885,吉祥航空,交通运输,rule,0,交通运输,
000719,中原传媒,传媒,rule,0,传媒,
000917,电广传媒,传媒,rule,0,传媒,
002027,分众传媒,传媒,rule,0,传媒,
002343,慈文传媒,传媒,rule,0,传媒,
002905,金逸影视,传媒,rule,0,传媒,
300251,光线传媒,传媒,rule,0,传媒,
301102,兆讯传媒,传媒,rule,0,传媒,
600088,中视传媒,传媒,rule,0,传媒,
600229,城市传媒,传媒,rule,0,传媒,
600373,中文传媒,传媒,rule,0,传媒,
600386,北巴传媒,传媒,rule,0,传媒,
600551,时代出版,传媒,rule,0,传媒,
600757,长江传媒,传媒,rule,0,传媒,
600825,新华传媒,传媒,rule,0,传媒,
600831,广电网络,传媒,rule,0,传媒,
601019,山东出版,传媒,rule,0,传媒,
601098,中南传媒,传媒,rule,0,传媒,
601616,广电电气,传媒,rule,0,传媒,
601801,皖新传媒,传媒,rule,0,传媒,
601921,浙版传媒,传媒,rule,0,传媒,
601928,凤凰传媒,传媒,rule,0,传媒,
601929,吉视传媒,传媒,rule,0,传媒,
601949,中国出版,传媒,rule,0,传媒,
603598,引力传媒,传媒,rule,0,传媒,
000537,绿发电力,公用事业,rule,0,公用事业,
000561,烽火电子,公用事业,rule,0,公用事业,
000690,宝新能源,公用事业,rule,0,公用事业,
000767,晋控电力,公用事业,rule,0,公用事业,
600021,上海电力,公用事业,rule,0,公用事业,
600023,浙能电力,公用事业,rule,0,公用事业,
600025,华能水电,公用事业,rule,0,公用事业,
600101,明星电力,公用事业,rule,0,公用事业,
600236,桂冠电力,公用事业,rule,0,公用事业,
600292,电投水电,公用事业,rule,0,公用事业,
600452,涪陵电力,公用事业,rule,0,公用事业,
600505,西昌电力,公用事业,rule,0,公用事业,
600578,京能电力,公用事业,rule,0,公用事业,
600617,国新能源,公用事业,rule,0,公用事业,
600644,乐山电力,公用事业,rule,0,公用事业,
600744,华银电力,公用事业,rule,0,公用事业,
600795,国电电力,公用事业,rule,0,公用事业,
600886,国投电力,公用事业,rule,0,公用事业,
600900,长江电力,公用事业,rule,0,公用事业,
601985,中国核电,公用事业,rule,0,公用事业,
601991,大唐发电,公用事业,rule,0,公用事业,
688660,电气风电,公用事业,rule,0,公用事业,
000798,中水渔业,农林牧渔,rule,0,农林牧渔,
000860,顺鑫农业,农林牧渔,rule,0,农林牧渔,
002321,华英农业,农林牧渔,rule,0,农林牧渔,
300106,西部牧业,农林牧渔,rule,0,农林牧渔,
300189,神农种业,农林牧渔,rule,0,农林牧渔,
600199,金种子酒,农林牧渔,rule,0,农林牧渔,
600313,农发种业,农林牧渔,rule,0,农林牧渔,
600354,敦煌种业,农林牧渔,rule,0,农林牧渔,
000153,丰原药业,医药生物,rule,0,医药生物,
000650,仁和药业,医药生物,rule,0,医药生物,
000739,普洛药业,医药生物,rule,0,医药生物,
000788,北大医药,医药生物,rule,0,医药生物,
000919,金陵药业,医药生物,rule,0,医药生物,
002007,华兰生物,医药生物,rule,0,医药生物,
002020,京新药业,医药生物,rule,0,医药生物,
002022,科华生物,医药生物,rule,0,医药生物,
002030,达安基因,医药生物,rule,0,医药生物,
002099,海翔药业,医药生物,rule,0,医药生物,
002317,众生药业,医药生物,rule,0,医药生物,
002365,永安药业,医药生物,rule,0,医药生物,
002370,亚太药业,医药生物,rule,0,医药生物,
002390,信邦制药,医药生物,rule,0,医药生物,
002412,汉森制药,医药生物,rule,0,医药生物,
002437,誉衡药业,医药生物,rule,0,医药生物,
002589,瑞康医药,医药生物,rule,0,医药生物,
002603,以岭药业,医药生物,rule,0,医药生物,
002728,特一药业,医药生物,rule,0,医药生物,
002737,葵花药业,医药生物,rule,0,医药生物,
002773,康弘药业,医药生物,rule,0,医药生物,
002788,鹭燕医药,医药生物,rule,0,医药生物,
002864,盘龙药业,医药生物,rule,0,医药生物,
002873,新天药业,医药生物,rule,0,医药生物,
003017,大洋生物,医药生物,rule,0,医药生物,
300009,安科生物,医药生物,rule,0,医药生物,
300026,红日药业,医药生物,rule,0,医药生物,
300086,康芝药业,医药生物,rule,0,医药生物,
300119,瑞普生物,医药生物,rule,0,医药生物,
300122,智飞生物,医药生物,rule,0,医药生物,
300138,晨光生物,医药生物,rule,0,医药生物,
300142,沃森生物,医药生物,rule,0,医药生物,
300149,睿智医药,医药生物,rule,0,医药生物,
300158,振东制药,医药生物,rule,0,医药生物,
300181,佐力药业,医药生物,rule,0,医药生物,
300233,金城医药,医药生物,rule,0,医药生物,
300255,常山药业,医药生物,rule,0,医药生物,
300267,尔康制药,医药生物,rule,0,医药生物,
300298,三诺生物,医药生物,rule,0,医药生物,
300347,泰格医药,医药生物,rule,0,医药生物,
300401,花园生物,医药生物,rule,0,医药生物,
300406,九强生物,医药生物,rule,0,医药生物,
300463,迈克生物,医药生物,rule,0,医药生物,
300482,万孚生物,医药生物,rule,0,医药生物,
300485,赛升药业,医药生物,rule,0,医药生物,
300511,雪榕生物,医药生物,rule,0,医药生物,
300529,健帆生物,医药生物,rule,0,医药生物,
300558,贝达药业,医药生物,rule,0,医药生物,
300584,海辰药业,医药生物,rule,0,医药生物,
300601,康泰生物,医药生物,rule,0,医药生物,
300636,同和药业,医药生物,rule,0,医药生物,
300639,凯普生物,医药生物,rule,0,医药生物,
300653,正海生物,医药生物,rule,0,医药生物,
300676,华大基因,医药生物,rule,0,医药生物,
300683,海特生物,医药生物,rule,0,医药生物,
300705,九典制药,医药生物,rule,0,医药生物,
300841,康华生物,医药生物,rule,0,医药生物,
300871,回盛生物,医药生物,rule,0,医药生物,
300878,维康药业,医药生物,rule,0,医药生物,
300942,易瑞生物,医药生物,rule,0,医药生物,
300966,共同药业,医药生物,rule,0,医药生物,
300970,华绿生物,医药生物,rule,0,医药生物,
301096,百诚医药,医药生物,rule,0,医药生物,
301130,西点药业,医药生物,rule,0,医药生物,
301156,美农生物,医药生物,rule,0,医药生物,
301211,亨迪药业,医药生物,rule,0,医药生物,
301246,宏源药业,医药生物,rule,0,医药生物,
600056,中国医药,医药生物,rule,0,医药生物,
600161,天坛生物,医药生物,rule,0,医药生物,
600196,复星医药,医药生物,rule,0,医药生物,
600211,西藏药业,医药生物,rule,0,医药生物,
600216,浙江医药,医药生物,rule,0,医药生物,
600222,太龙药业,医药生物,rule,0,医药生物,
600267,海正药业,医药生物,rule,0,医药生物,
600276,恒瑞医药,医药生物,rule,0,医药生物,
600285,羚锐制药,医药生物,rule,0,医药生物,
600351,亚宝药业,医药生物,rule,0,医药生物,
600479,千金药业,医药生物,rule,0,医药生物,
600488,津药药业,医药生物,rule,0,医药生物,
600513,联环药业,医药生物,rule,0,医药生物,
600518,康美药业,医药生物,rule,0,医药生物,
600521,华海药业,医药生物,rule,0,医药生物,
600557,康缘药业,医药生物,rule,0,医药生物,
600566,济川药业,医药生物,rule,0,医药生物,
600594,益佰制药,医药生物,rule,0,医药生物,
600613,神奇制药,医药生物,rule,0,医药生物,
600671,天目药业,医药生物,rule,0,医药生物,
600713,南京医药,医药生物,rule,0,医药生物,
600721,百花医药,医药生物,rule,0,医药生物,
600789,鲁抗医药,医药生物,rule,0,医药生物,
600812,华北制药,医药生物,rule,0,医药生物,
600833,第一医药,医药生物,rule,0,医药生物,
600873,梅花生物,医药生物,rule,0,医药生物,
601607,上海医药,医药生物,rule,0,医药生物,
603077,和邦生物,医药生物,rule,0,医药生物,
603087,甘李药业,医药生物,rule,0,医药生物,
603207,小方制药,医药生物,rule,0,医药生物,
603229,奥翔药业,医药生物,rule,0,医药生物,
603363,傲农生物,医药生物,rule,0,医药生物,
603387,基蛋生物,医药生物,rule,0,医药生物,
603456,九洲药业,医药生物,rule,0,医药生物,
603590,康辰药业,医药生物,rule,0,医药生物,
603658,安图生物,医药生物,rule,0,医药生物,
603669,灵康药业,医药生物,rule,0,医药生物,
603717,天域生物,医药生物,rule,0,医药生物,
603739,蔚蓝生物,医药生物,rule,0,医药生物,
603811,诚意药业,医药生物,rule,0,医药生物,
603858,步长制药,医药生物,rule,0,医药生物,
605177,东亚药业,医药生物,rule,0,医药生物,
605507,国邦医药,医药生物,rule,0,医药生物,
688062,迈威生物,医药生物,rule,0,医药生物,
688065,凯赛生物,医药生物,rule,0,医药生物,
688068,热景生物,医药生物,rule,0,医药生物,
688075,安旭生物,医药生物,rule,0,医药生物,
688131,皓元医药,医药生物,rule,0,医药生物,
688136,科兴制药,医药生物,rule,0,医药生物,
688139,海尔生物,医药生物,rule,0,医药生物,
688166,博瑞医药,医药生物,rule,0,医药生物,
688180,君实生物,医药生物,rule,0,医药生物,
688192,迪哲医药,医药生物,rule,0,医药生物,
688221,前沿生物,医药生物,rule,0,医药生物,
688238,和元生物,医药生物,rule,0,医药生物,
688247,宣泰医药,医药生物,rule,0,医药生物,
688266,泽璟制药,医药生物,rule,0,医药生物,
688278,特宝生物,医药生物,rule,0,医药生物,
688289,圣湘生物,医药生物,rule,0,医药生物,
688298,东方生物,医药生物,rule,0,医药生物,
688302,海创药业,医药生物,rule,0,医药生物,
688317,之江生物,医药生物,rule,0,医药生物,
688319,欧林生物,医药生物,rule,0,医药生物,
688321,微芯生物,医药生物,rule,0,医药生物,
688363,华熙生物,医药生物,rule,0,医药生物,
688382,益方生物,医药生物,rule,0,医药生物,
688399,硕世生物,医药生物,rule,0,医药生物,
688513,苑东生物,医药生物,rule,0,医药生物,
688520,神州细胞,医药生物,rule,0,医药生物,
688526,科前生物,医药生物,rule,0,医药生物,
